user_id,visit_id,wifi_spot_id,wifi_spot_name,wifi_spot_location,visit_start,visit_end
d0d325a1-c660-4a20-b5cd-cbef325dd834,11feb7e4-a854-4aae-90c9-f294a0bea9f5,fe39a4a9-8cb3-49a0-8247-92094df0c867,Melo,Abrantes, Jordânia,2023-01-03 16:23:49,2023-01-03 17:23:49
d0d325a1-c660-4a20-b5cd-cbef325dd834,74f06c8d-8d6b-4a14-a299-191acbadec6e,fe39a4a9-8cb3-49a0-8247-92094df0c867,Melo,Abrantes, Jordânia,2023-01-28 21:42:27,2023-01-28 23:42:27
d0d325a1-c660-4a20-b5cd-cbef325dd834,3a1dc708-2373-4f0c-8096-5a9a03d99366,fe39a4a9-8cb3-49a0-8247-92094df0c867,Melo,Abrantes, Jordânia,2023-09-22 16:29:59,2023-09-22 17:29:59
d0d325a1-c660-4a20-b5cd-cbef325dd834,3c4fd843-4941-402c-84a7-69d86b6a8ed9,fe39a4a9-8cb3-49a0-8247-92094df0c867,Melo,Abrantes, Jordânia,2021-04-05 03:05:05,2021-04-05 08:05:05
d0d325a1-c660-4a20-b5cd-cbef325dd834,62395675-e9fe-4017-b246-a04e7d6aa50d,7738434f-9165-46ef-946b-9b8fc8bb80e5,Anjos S/A,Seixal, Angola,2023-11-12 20:38:06,2023-11-13 01:38:06
d0d325a1-c660-4a20-b5cd-cbef325dd834,f5b56f47-3790-48d2-8e14-177d02f2faa9,7738434f-9165-46ef-946b-9b8fc8bb80e5,Anjos S/A,Seixal, Angola,2023-11-17 00:10:31,2023-11-17 01:10:31
d0d325a1-c660-4a20-b5cd-cbef325dd834,5a3d31bf-2bc5-4a09-a4d1-5ff9e6559c04,7738434f-9165-46ef-946b-9b8fc8bb80e5,Anjos S/A,Seixal, Angola,2022-10-29 22:08:26,2022-10-29 23:08:26
d0d325a1-c660-4a20-b5cd-cbef325dd834,36531710-530c-4bea-89f8-f9c2b2094a8a,7738434f-9165-46ef-946b-9b8fc8bb80e5,Anjos S/A,Seixal, Angola,2024-12-10 22:49:18,2024-12-11 01:49:18
d0d325a1-c660-4a20-b5cd-cbef325dd834,fe787bbc-fee4-410a-96a8-4075d2c4af6e,7738434f-9165-46ef-946b-9b8fc8bb80e5,Anjos S/A,Seixal, Angola,2022-10-30 03:15:24,2022-10-30 05:15:24
d0d325a1-c660-4a20-b5cd-cbef325dd834,6c8a0927-74e5-4807-b39e-07c12ace3254,7738434f-9165-46ef-946b-9b8fc8bb80e5,Anjos S/A,Seixal, Angola,2022-05-26 00:11:14,2022-05-26 05:11:14
d0d325a1-c660-4a20-b5cd-cbef325dd834,26f84334-3244-43d3-8b9e-9b429d5685ef,7738434f-9165-46ef-946b-9b8fc8bb80e5,Anjos S/A,Seixal, Angola,2024-06-13 05:15:08,2024-06-13 06:15:08
d0d325a1-c660-4a20-b5cd-cbef325dd834,8e2ca87b-c660-4109-bd96-a972e237eb3e,7738434f-9165-46ef-946b-9b8fc8bb80e5,Anjos S/A,Seixal, Angola,2024-09-15 06:03:14,2024-09-15 09:03:14
d0d325a1-c660-4a20-b5cd-cbef325dd834,8af0728c-50b1-4eda-8db4-6cac3be6e0c4,7738434f-9165-46ef-946b-9b8fc8bb80e5,Anjos S/A,Seixal, Angola,2024-02-22 03:17:37,2024-02-22 07:17:37
d0d325a1-c660-4a20-b5cd-cbef325dd834,5cbc101e-ccb0-4a2f-84a1-973e11494975,7738434f-9165-46ef-946b-9b8fc8bb80e5,Anjos S/A,Seixal, Angola,2024-07-01 11:56:59,2024-07-01 12:56:59
d0d325a1-c660-4a20-b5cd-cbef325dd834,d26e0925-d059-4465-93a3-431e131b7556,0e1ef97f-08a7-470b-93e8-f23d3b41d5cc,Vaz Fernandes e Filhos,Chaves, Indian Ocean,2022-11-05 20:41:38,2022-11-06 00:41:38
d0d325a1-c660-4a20-b5cd-cbef325dd834,92f8826b-8cdc-4da5-92a3-d3ed867a93b1,0e1ef97f-08a7-470b-93e8-f23d3b41d5cc,Vaz Fernandes e Filhos,Chaves, Indian Ocean,2024-04-12 06:19:10,2024-04-12 10:19:10
d0d325a1-c660-4a20-b5cd-cbef325dd834,763912fc-4e04-4b5b-a8ea-f0569af02975,0e1ef97f-08a7-470b-93e8-f23d3b41d5cc,Vaz Fernandes e Filhos,Chaves, Indian Ocean,2022-03-01 19:20:49,2022-03-01 21:20:49
d0d325a1-c660-4a20-b5cd-cbef325dd834,2159a8ca-7be1-4dac-81ca-ec2b2dfe8ec2,0e1ef97f-08a7-470b-93e8-f23d3b41d5cc,Vaz Fernandes e Filhos,Chaves, Indian Ocean,2020-06-25 15:38:57,2020-06-25 20:38:57
d0d325a1-c660-4a20-b5cd-cbef325dd834,b81745e2-18d6-4d97-a2d2-a9f49f384c11,0e1ef97f-08a7-470b-93e8-f23d3b41d5cc,Vaz Fernandes e Filhos,Chaves, Indian Ocean,2023-04-17 21:51:07,2023-04-17 23:51:07
d0d325a1-c660-4a20-b5cd-cbef325dd834,a8f72b23-2669-4970-8c60-fe9fa462326a,0e1ef97f-08a7-470b-93e8-f23d3b41d5cc,Vaz Fernandes e Filhos,Chaves, Indian Ocean,2021-03-26 01:32:43,2021-03-26 04:32:43
d0d325a1-c660-4a20-b5cd-cbef325dd834,9aeb2fa9-b453-4c1a-ad90-a735787fe9b8,0e1ef97f-08a7-470b-93e8-f23d3b41d5cc,Vaz Fernandes e Filhos,Chaves, Indian Ocean,2022-01-29 20:12:07,2022-01-29 21:12:07
d0d325a1-c660-4a20-b5cd-cbef325dd834,91326ba5-2f9e-461a-a692-e6c42b26443e,ca3efba7-4bfb-4728-8287-f1a88577c01a,Matias Lda.,Portimão, Filipinas,2020-10-05 18:09:25,2020-10-05 20:09:25
d0d325a1-c660-4a20-b5cd-cbef325dd834,cef747b8-6456-4970-84f9-ccb7891900bf,ca3efba7-4bfb-4728-8287-f1a88577c01a,Matias Lda.,Portimão, Filipinas,2022-06-16 05:24:16,2022-06-16 07:24:16
d0d325a1-c660-4a20-b5cd-cbef325dd834,00ce0891-c209-4b61-a087-51f9a03eeede,ca3efba7-4bfb-4728-8287-f1a88577c01a,Matias Lda.,Portimão, Filipinas,2024-01-14 08:56:18,2024-01-14 13:56:18
d0d325a1-c660-4a20-b5cd-cbef325dd834,c5970963-8333-490c-90b1-cc3e9165dce9,ca3efba7-4bfb-4728-8287-f1a88577c01a,Matias Lda.,Portimão, Filipinas,2021-12-27 07:48:27,2021-12-27 11:48:27
d0d325a1-c660-4a20-b5cd-cbef325dd834,6a8782a1-41da-4346-b28d-67ce5edf6874,ca3efba7-4bfb-4728-8287-f1a88577c01a,Matias Lda.,Portimão, Filipinas,2025-04-20 21:05:02,2025-04-21 00:05:02
d0d325a1-c660-4a20-b5cd-cbef325dd834,66709935-a4ac-4adf-b2df-a3d2d6a2ac15,184b998b-e535-4c00-ba1d-6b7d26adbd9f,Valente Lda.,Caniço, Filipinas,2021-06-27 05:09:32,2021-06-27 07:09:32
d0d325a1-c660-4a20-b5cd-cbef325dd834,1cb8b7d7-8f35-4bdc-bc5d-3cbbcff3bb2c,184b998b-e535-4c00-ba1d-6b7d26adbd9f,Valente Lda.,Caniço, Filipinas,2024-08-10 16:48:03,2024-08-10 20:48:03
d0d325a1-c660-4a20-b5cd-cbef325dd834,4be941a7-6f4e-4af2-b447-0b05a4f167c7,184b998b-e535-4c00-ba1d-6b7d26adbd9f,Valente Lda.,Caniço, Filipinas,2024-12-06 08:01:58,2024-12-06 13:01:58
d0d325a1-c660-4a20-b5cd-cbef325dd834,6f5f8b5c-e51e-438b-9699-eb4025cc2b15,184b998b-e535-4c00-ba1d-6b7d26adbd9f,Valente Lda.,Caniço, Filipinas,2020-05-21 16:53:41,2020-05-21 21:53:41
d0d325a1-c660-4a20-b5cd-cbef325dd834,b9ca4316-6ca7-48b8-8423-e6d7ee7ce9cc,184b998b-e535-4c00-ba1d-6b7d26adbd9f,Valente Lda.,Caniço, Filipinas,2022-04-17 05:28:42,2022-04-17 10:28:42
d0d325a1-c660-4a20-b5cd-cbef325dd834,52cee8d7-39a7-406a-858f-9ecfda62c543,184b998b-e535-4c00-ba1d-6b7d26adbd9f,Valente Lda.,Caniço, Filipinas,2024-12-30 03:10:29,2024-12-30 06:10:29
d0d325a1-c660-4a20-b5cd-cbef325dd834,0408991e-a067-4d60-8b4b-11c0a827b009,184b998b-e535-4c00-ba1d-6b7d26adbd9f,Valente Lda.,Caniço, Filipinas,2021-05-09 13:26:40,2021-05-09 15:26:40
d0d325a1-c660-4a20-b5cd-cbef325dd834,40d6575c-9e76-42af-b8bc-2b846a5ad006,184b998b-e535-4c00-ba1d-6b7d26adbd9f,Valente Lda.,Caniço, Filipinas,2022-12-02 07:06:20,2022-12-02 09:06:20
d0d325a1-c660-4a20-b5cd-cbef325dd834,daa83998-1ce6-42b8-8f94-e90626df784a,184b998b-e535-4c00-ba1d-6b7d26adbd9f,Valente Lda.,Caniço, Filipinas,2021-12-25 15:04:33,2021-12-25 17:04:33
d0d325a1-c660-4a20-b5cd-cbef325dd834,b420e2ee-84b5-40ca-bf91-ff742013246e,184b998b-e535-4c00-ba1d-6b7d26adbd9f,Valente Lda.,Caniço, Filipinas,2021-04-22 09:17:15,2021-04-22 12:17:15
d0d325a1-c660-4a20-b5cd-cbef325dd834,039a00f6-ae24-452f-b08a-196442699b5e,26d69b22-f836-49d1-92e0-7f5e44e7fee7,Machado e Filhos,Marco de Canaveses, Tokelau,2023-01-27 04:31:24,2023-01-27 06:31:24
d0d325a1-c660-4a20-b5cd-cbef325dd834,5853a86f-8164-4d4b-8683-e47491796ed4,26d69b22-f836-49d1-92e0-7f5e44e7fee7,Machado e Filhos,Marco de Canaveses, Tokelau,2025-01-22 13:23:56,2025-01-22 16:23:56
d0d325a1-c660-4a20-b5cd-cbef325dd834,ae893b95-4e28-42ef-b18a-67dcc382390d,26d69b22-f836-49d1-92e0-7f5e44e7fee7,Machado e Filhos,Marco de Canaveses, Tokelau,2022-10-30 16:19:35,2022-10-30 17:19:35
d0d325a1-c660-4a20-b5cd-cbef325dd834,cf1702c4-e43b-4721-8811-6238365bde96,26d69b22-f836-49d1-92e0-7f5e44e7fee7,Machado e Filhos,Marco de Canaveses, Tokelau,2020-07-16 05:49:52,2020-07-16 10:49:52
d0d325a1-c660-4a20-b5cd-cbef325dd834,85ce81d9-e21d-40d8-9ff7-09fa114abf9b,26d69b22-f836-49d1-92e0-7f5e44e7fee7,Machado e Filhos,Marco de Canaveses, Tokelau,2022-03-17 04:05:26,2022-03-17 09:05:26
d0d325a1-c660-4a20-b5cd-cbef325dd834,1d0497c0-39b2-4e43-af9d-d212f67e6ca8,26d69b22-f836-49d1-92e0-7f5e44e7fee7,Machado e Filhos,Marco de Canaveses, Tokelau,2022-04-11 16:34:29,2022-04-11 19:34:29
d0d325a1-c660-4a20-b5cd-cbef325dd834,fbc73085-733f-4ebd-8cb2-46d71cd8f514,26d69b22-f836-49d1-92e0-7f5e44e7fee7,Machado e Filhos,Marco de Canaveses, Tokelau,2021-01-04 13:47:21,2021-01-04 16:47:21
d0d325a1-c660-4a20-b5cd-cbef325dd834,03fe2dee-096e-4c0e-ae71-b12ef28386db,26d69b22-f836-49d1-92e0-7f5e44e7fee7,Machado e Filhos,Marco de Canaveses, Tokelau,2022-06-11 12:16:36,2022-06-11 17:16:36
d0d325a1-c660-4a20-b5cd-cbef325dd834,150d512c-fc7d-4272-822f-1ad857edcf2f,26d69b22-f836-49d1-92e0-7f5e44e7fee7,Machado e Filhos,Marco de Canaveses, Tokelau,2020-12-30 17:01:39,2020-12-30 19:01:39
d0d325a1-c660-4a20-b5cd-cbef325dd834,9ce421a8-9a90-4e04-ae49-4e268aa60a96,fda01d8d-0263-4122-9ed6-20e8dd092eed,Anjos Figueiredo Lda.,Ponta Delgada, Mónaco,2024-05-23 23:20:09,2024-05-24 04:20:09
d0d325a1-c660-4a20-b5cd-cbef325dd834,e57d2901-4ed4-42c6-9dd5-07309df191e4,fda01d8d-0263-4122-9ed6-20e8dd092eed,Anjos Figueiredo Lda.,Ponta Delgada, Mónaco,2020-07-17 15:51:29,2020-07-17 17:51:29
d0d325a1-c660-4a20-b5cd-cbef325dd834,8b5151ad-f510-4571-a575-f086646b066b,fda01d8d-0263-4122-9ed6-20e8dd092eed,Anjos Figueiredo Lda.,Ponta Delgada, Mónaco,2024-06-09 16:28:04,2024-06-09 17:28:04
d0d325a1-c660-4a20-b5cd-cbef325dd834,87e54cdc-04c3-4336-9d7a-89424970bf42,fda01d8d-0263-4122-9ed6-20e8dd092eed,Anjos Figueiredo Lda.,Ponta Delgada, Mónaco,2023-02-12 01:16:40,2023-02-12 02:16:40
d0d325a1-c660-4a20-b5cd-cbef325dd834,40f5af77-74fc-4c61-859a-b8ea2fea3b51,fda01d8d-0263-4122-9ed6-20e8dd092eed,Anjos Figueiredo Lda.,Ponta Delgada, Mónaco,2023-07-02 14:56:36,2023-07-02 16:56:36
d0d325a1-c660-4a20-b5cd-cbef325dd834,3479008b-52f8-4554-b6e8-e7eca84a2f8c,fda01d8d-0263-4122-9ed6-20e8dd092eed,Anjos Figueiredo Lda.,Ponta Delgada, Mónaco,2020-10-21 10:20:47,2020-10-21 14:20:47
d0d325a1-c660-4a20-b5cd-cbef325dd834,70c3e50b-60a9-4c09-9511-ee0b11fb4fbf,fda01d8d-0263-4122-9ed6-20e8dd092eed,Anjos Figueiredo Lda.,Ponta Delgada, Mónaco,2021-02-08 04:36:38,2021-02-08 09:36:38
d0d325a1-c660-4a20-b5cd-cbef325dd834,cb430669-d51d-4f58-9cfe-4184668f84d7,fda01d8d-0263-4122-9ed6-20e8dd092eed,Anjos Figueiredo Lda.,Ponta Delgada, Mónaco,2024-03-20 15:33:30,2024-03-20 20:33:30
d0d325a1-c660-4a20-b5cd-cbef325dd834,087563fc-16d3-4d2e-ab1f-cd9659ac959f,e2282579-f873-459e-9a02-209d2c8904da,Soares,Elvas, Bielorrússia,2020-06-01 04:21:51,2020-06-01 06:21:51
d0d325a1-c660-4a20-b5cd-cbef325dd834,ded5d8f4-6d3e-4433-9725-2b3d709c8222,e2282579-f873-459e-9a02-209d2c8904da,Soares,Elvas, Bielorrússia,2024-01-09 13:40:14,2024-01-09 17:40:14
d0d325a1-c660-4a20-b5cd-cbef325dd834,3060bb7c-aa0f-47e9-bc68-96139215df49,e2282579-f873-459e-9a02-209d2c8904da,Soares,Elvas, Bielorrússia,2022-02-01 21:50:58,2022-02-01 23:50:58
d0d325a1-c660-4a20-b5cd-cbef325dd834,c2d40800-8d3f-4ace-a86c-97b08c5ce145,e2282579-f873-459e-9a02-209d2c8904da,Soares,Elvas, Bielorrússia,2024-04-16 15:23:55,2024-04-16 20:23:55
d0d325a1-c660-4a20-b5cd-cbef325dd834,aad78e95-1394-491c-b5c5-7f2a80a46503,e2282579-f873-459e-9a02-209d2c8904da,Soares,Elvas, Bielorrússia,2021-04-27 07:47:18,2021-04-27 10:47:18
d0d325a1-c660-4a20-b5cd-cbef325dd834,7af10f73-846a-4625-9ac8-e8d14226c82e,e2282579-f873-459e-9a02-209d2c8904da,Soares,Elvas, Bielorrússia,2023-01-06 07:36:18,2023-01-06 11:36:18
d0d325a1-c660-4a20-b5cd-cbef325dd834,e08f703e-4fba-4e61-b13d-41670f7bddcb,e2282579-f873-459e-9a02-209d2c8904da,Soares,Elvas, Bielorrússia,2024-07-05 04:35:00,2024-07-05 08:35:00
d0d325a1-c660-4a20-b5cd-cbef325dd834,f700146e-0ed5-43e7-a10c-794feec63ccc,e2282579-f873-459e-9a02-209d2c8904da,Soares,Elvas, Bielorrússia,2023-05-29 15:24:54,2023-05-29 18:24:54
d0d325a1-c660-4a20-b5cd-cbef325dd834,4e12b262-5ab5-4f4e-8ab6-283419677496,b4b4f4e1-40cd-4145-a567-3e4d6f7c066e,Moura,Póvoa de Varzim, Tailândia,2024-12-09 20:04:18,2024-12-09 21:04:18
d0d325a1-c660-4a20-b5cd-cbef325dd834,b677833c-f20e-4133-866b-b99f23d8f6d1,b4b4f4e1-40cd-4145-a567-3e4d6f7c066e,Moura,Póvoa de Varzim, Tailândia,2024-05-17 11:31:51,2024-05-17 14:31:51
d0d325a1-c660-4a20-b5cd-cbef325dd834,92f423fe-0433-4076-94dc-8eb02f47de4a,e4bfa39f-4839-4ed7-a12d-1c7883e41495,Henriques Brito S.A.,Seixal, Grécia,2024-01-13 03:59:24,2024-01-13 07:59:24
d0d325a1-c660-4a20-b5cd-cbef325dd834,177a766f-6f32-4848-9c92-02125d5b1a49,e4bfa39f-4839-4ed7-a12d-1c7883e41495,Henriques Brito S.A.,Seixal, Grécia,2020-08-20 05:42:13,2020-08-20 10:42:13
d0d325a1-c660-4a20-b5cd-cbef325dd834,0e014562-a15c-4766-837e-5ffca2735236,48bbd1ac-2b06-41a6-bdc3-271bad7f587c,Batista S.A.,Amadora, Tunísia,2024-12-25 04:07:44,2024-12-25 06:07:44
d0d325a1-c660-4a20-b5cd-cbef325dd834,2cdecca8-41ac-4b6d-817f-a4fe647402eb,48bbd1ac-2b06-41a6-bdc3-271bad7f587c,Batista S.A.,Amadora, Tunísia,2023-03-15 12:05:49,2023-03-15 14:05:49
d0d325a1-c660-4a20-b5cd-cbef325dd834,cfc77762-bb66-45d1-a6d9-f0478c5c3ac5,48bbd1ac-2b06-41a6-bdc3-271bad7f587c,Batista S.A.,Amadora, Tunísia,2021-07-02 12:37:06,2021-07-02 15:37:06
d0d325a1-c660-4a20-b5cd-cbef325dd834,95910d89-296c-4c23-ab8f-fceee64ea82a,48bbd1ac-2b06-41a6-bdc3-271bad7f587c,Batista S.A.,Amadora, Tunísia,2020-09-27 14:08:58,2020-09-27 17:08:58
d0d325a1-c660-4a20-b5cd-cbef325dd834,96c1e31b-6a9f-4739-8985-d2a076eb9a70,48bbd1ac-2b06-41a6-bdc3-271bad7f587c,Batista S.A.,Amadora, Tunísia,2023-06-18 22:27:22,2023-06-19 01:27:22
d0d325a1-c660-4a20-b5cd-cbef325dd834,63eeb473-0b07-4dfe-b2ac-89d7ec43aaac,48bbd1ac-2b06-41a6-bdc3-271bad7f587c,Batista S.A.,Amadora, Tunísia,2020-06-09 16:41:04,2020-06-09 19:41:04
d0d325a1-c660-4a20-b5cd-cbef325dd834,dd4bc313-5cf4-4a57-b0d4-9f172d7b659e,48bbd1ac-2b06-41a6-bdc3-271bad7f587c,Batista S.A.,Amadora, Tunísia,2022-03-05 19:55:41,2022-03-06 00:55:41
d0d325a1-c660-4a20-b5cd-cbef325dd834,4c4bf601-f778-47fa-960a-89fdfe1f8a0f,48bbd1ac-2b06-41a6-bdc3-271bad7f587c,Batista S.A.,Amadora, Tunísia,2021-01-02 23:19:47,2021-01-03 00:19:47
d0d325a1-c660-4a20-b5cd-cbef325dd834,eb8d71eb-bb76-49a0-8eb6-7a6d260e9ae9,6d0eed61-fe41-4455-a1ae-65e3bd913317,Jesus,Vila Real, Senegal,2021-07-19 11:49:56,2021-07-19 15:49:56
d0d325a1-c660-4a20-b5cd-cbef325dd834,b0c5f06a-bdec-4409-9fb2-4a5888c0bb71,6d0eed61-fe41-4455-a1ae-65e3bd913317,Jesus,Vila Real, Senegal,2021-02-05 11:08:59,2021-02-05 16:08:59
d0d325a1-c660-4a20-b5cd-cbef325dd834,d8589b3b-523d-4772-9888-e1324a4b8cbd,6d0eed61-fe41-4455-a1ae-65e3bd913317,Jesus,Vila Real, Senegal,2021-12-30 00:31:19,2021-12-30 02:31:19
d0d325a1-c660-4a20-b5cd-cbef325dd834,915d675b-a786-4c5f-8175-a4310d0c7644,6d0eed61-fe41-4455-a1ae-65e3bd913317,Jesus,Vila Real, Senegal,2023-08-11 15:12:06,2023-08-11 17:12:06
d0d325a1-c660-4a20-b5cd-cbef325dd834,c73f743f-a50b-4033-af07-2d50855b413f,6d0eed61-fe41-4455-a1ae-65e3bd913317,Jesus,Vila Real, Senegal,2024-01-14 12:17:39,2024-01-14 17:17:39
d0d325a1-c660-4a20-b5cd-cbef325dd834,e2eadf2b-135c-4dd0-975c-7b21651aa4f3,6d0eed61-fe41-4455-a1ae-65e3bd913317,Jesus,Vila Real, Senegal,2020-09-08 19:46:08,2020-09-09 00:46:08
d0d325a1-c660-4a20-b5cd-cbef325dd834,942301bd-7b92-4226-a827-f3d98d0a3a4c,6d0eed61-fe41-4455-a1ae-65e3bd913317,Jesus,Vila Real, Senegal,2024-05-19 17:08:08,2024-05-19 20:08:08
d0d325a1-c660-4a20-b5cd-cbef325dd834,8d810e24-4303-4c53-87f7-31c55181349a,6d0eed61-fe41-4455-a1ae-65e3bd913317,Jesus,Vila Real, Senegal,2022-09-16 22:25:13,2022-09-16 23:25:13
d0d325a1-c660-4a20-b5cd-cbef325dd834,dbbf7a94-148c-40f0-a3b0-81d0ce51f4b4,73c73630-5c85-4eb7-af02-153e43752dbb,Garcia Soares Lda.,Ílhavo, Albânia,2025-04-06 05:14:11,2025-04-06 08:14:11
d0d325a1-c660-4a20-b5cd-cbef325dd834,646e26ba-c1a7-4ef8-aa0b-4881ab7c5fd3,73c73630-5c85-4eb7-af02-153e43752dbb,Garcia Soares Lda.,Ílhavo, Albânia,2023-05-17 17:04:40,2023-05-17 20:04:40
d0d325a1-c660-4a20-b5cd-cbef325dd834,611fd64a-9454-4c44-9168-ef6eef50e45a,73c73630-5c85-4eb7-af02-153e43752dbb,Garcia Soares Lda.,Ílhavo, Albânia,2023-08-04 21:28:57,2023-08-05 02:28:57
d0d325a1-c660-4a20-b5cd-cbef325dd834,b559bf71-67cd-4911-b17f-fcccc198bb89,73c73630-5c85-4eb7-af02-153e43752dbb,Garcia Soares Lda.,Ílhavo, Albânia,2021-11-11 12:39:27,2021-11-11 13:39:27
d0d325a1-c660-4a20-b5cd-cbef325dd834,72cfec4e-112a-4215-bfcc-6fe9ea7b7a47,73c73630-5c85-4eb7-af02-153e43752dbb,Garcia Soares Lda.,Ílhavo, Albânia,2024-11-11 23:32:35,2024-11-12 02:32:35
d0d325a1-c660-4a20-b5cd-cbef325dd834,3794ae02-9dc5-4c74-ac77-144d82eea92c,73c73630-5c85-4eb7-af02-153e43752dbb,Garcia Soares Lda.,Ílhavo, Albânia,2021-07-30 17:23:11,2021-07-30 20:23:11
d0d325a1-c660-4a20-b5cd-cbef325dd834,07ea6323-524e-4333-b2e6-cbb67bdf8f76,73c73630-5c85-4eb7-af02-153e43752dbb,Garcia Soares Lda.,Ílhavo, Albânia,2020-01-17 12:54:30,2020-01-17 15:54:30
d0d325a1-c660-4a20-b5cd-cbef325dd834,2b1c4ce3-498c-4759-8881-c45e62bf3594,3a5e9483-c4f6-4d7f-bb7b-5e36e5b6bb4f,Pinto,Braga, Jamaica,2022-01-06 23:21:13,2022-01-07 04:21:13
d0d325a1-c660-4a20-b5cd-cbef325dd834,023b7a12-c091-445b-95c0-f8e7bf8c45dc,3a5e9483-c4f6-4d7f-bb7b-5e36e5b6bb4f,Pinto,Braga, Jamaica,2020-11-11 10:26:23,2020-11-11 13:26:23
d0d325a1-c660-4a20-b5cd-cbef325dd834,3cfa92ec-86f6-4053-bab8-b7afd0a91a23,3a5e9483-c4f6-4d7f-bb7b-5e36e5b6bb4f,Pinto,Braga, Jamaica,2022-05-07 07:17:13,2022-05-07 09:17:13
d0d325a1-c660-4a20-b5cd-cbef325dd834,bd9e7b73-6246-4b95-8ca8-642eb56e2e07,3a5e9483-c4f6-4d7f-bb7b-5e36e5b6bb4f,Pinto,Braga, Jamaica,2020-04-04 04:09:50,2020-04-04 06:09:50
d0d325a1-c660-4a20-b5cd-cbef325dd834,7c4a892b-ae68-49d5-8ac4-3b8cbd838920,56d54c10-74d5-4793-a816-cef72579ec92,Antunes Domingues S.A.,Rebordosa, União Europeia,2022-03-29 12:34:04,2022-03-29 14:34:04
d0d325a1-c660-4a20-b5cd-cbef325dd834,4956f53a-3b55-4fd2-846c-1d93d571de10,56d54c10-74d5-4793-a816-cef72579ec92,Antunes Domingues S.A.,Rebordosa, União Europeia,2021-12-09 14:27:33,2021-12-09 18:27:33
d0d325a1-c660-4a20-b5cd-cbef325dd834,54538593-8ffc-46ca-a231-78695e3baa41,994fa2a4-3435-420b-a7c6-a716684254dc,Sousa e Filhos,Fiães, Etiópia,2025-02-16 14:42:55,2025-02-16 16:42:55
d0d325a1-c660-4a20-b5cd-cbef325dd834,b503218d-5178-4556-a294-d345d25d1e76,994fa2a4-3435-420b-a7c6-a716684254dc,Sousa e Filhos,Fiães, Etiópia,2023-11-16 01:05:16,2023-11-16 03:05:16
d0d325a1-c660-4a20-b5cd-cbef325dd834,9a5f2ce7-f811-4485-a3f5-d1605d6485ab,994fa2a4-3435-420b-a7c6-a716684254dc,Sousa e Filhos,Fiães, Etiópia,2020-06-07 15:28:43,2020-06-07 16:28:43
d0d325a1-c660-4a20-b5cd-cbef325dd834,88413dfd-6291-41ec-81db-58f0e39e21a3,994fa2a4-3435-420b-a7c6-a716684254dc,Sousa e Filhos,Fiães, Etiópia,2021-02-26 02:57:31,2021-02-26 07:57:31
d0d325a1-c660-4a20-b5cd-cbef325dd834,8e9020ed-eb87-4e44-8f27-b7e3efcf23ef,994fa2a4-3435-420b-a7c6-a716684254dc,Sousa e Filhos,Fiães, Etiópia,2021-05-02 10:25:58,2021-05-02 12:25:58
d0d325a1-c660-4a20-b5cd-cbef325dd834,6b0172a0-6c09-4c86-afa0-f124f93374ba,994fa2a4-3435-420b-a7c6-a716684254dc,Sousa e Filhos,Fiães, Etiópia,2020-07-04 18:45:58,2020-07-04 20:45:58
d0d325a1-c660-4a20-b5cd-cbef325dd834,43abe426-2e0e-4e2b-95b4-a34c5a0386fc,994fa2a4-3435-420b-a7c6-a716684254dc,Sousa e Filhos,Fiães, Etiópia,2023-02-28 06:27:50,2023-02-28 11:27:50
d0d325a1-c660-4a20-b5cd-cbef325dd834,2403c8ba-40e4-45db-9692-faeaf3031ab7,a79804da-67c2-4c75-82d9-6bf1dc7eccac,Gaspar S/A,Torres Novas, Lituânia,2022-04-27 17:07:51,2022-04-27 20:07:51
d0d325a1-c660-4a20-b5cd-cbef325dd834,119f831c-5d45-459f-8b7e-c4ea57959742,a79804da-67c2-4c75-82d9-6bf1dc7eccac,Gaspar S/A,Torres Novas, Lituânia,2022-02-21 17:20:52,2022-02-21 18:20:52
d0d325a1-c660-4a20-b5cd-cbef325dd834,e0d4c058-9bb9-4bd2-ad03-0aba91953478,a79804da-67c2-4c75-82d9-6bf1dc7eccac,Gaspar S/A,Torres Novas, Lituânia,2021-12-06 17:43:08,2021-12-06 19:43:08
d0d325a1-c660-4a20-b5cd-cbef325dd834,9f5ec9ef-40e0-4dea-b83e-ed78af09c6af,a79804da-67c2-4c75-82d9-6bf1dc7eccac,Gaspar S/A,Torres Novas, Lituânia,2023-10-26 13:39:01,2023-10-26 18:39:01
d0d325a1-c660-4a20-b5cd-cbef325dd834,aa2c4be2-99b3-47bd-91a0-630c3cf66501,a79804da-67c2-4c75-82d9-6bf1dc7eccac,Gaspar S/A,Torres Novas, Lituânia,2025-04-21 12:01:43,2025-04-21 14:01:43
d0d325a1-c660-4a20-b5cd-cbef325dd834,126c8f1a-9bda-42c5-b96f-c416f36396ef,a79804da-67c2-4c75-82d9-6bf1dc7eccac,Gaspar S/A,Torres Novas, Lituânia,2024-05-26 07:01:31,2024-05-26 11:01:31
d0d325a1-c660-4a20-b5cd-cbef325dd834,8bea76a8-eb65-4fb0-9c70-3966c1b837b9,a79804da-67c2-4c75-82d9-6bf1dc7eccac,Gaspar S/A,Torres Novas, Lituânia,2025-04-01 13:17:55,2025-04-01 18:17:55
