user_id,visit_id,wifi_spot_id,wifi_spot_name,wifi_spot_location,visit_start,visit_end
d0d325a1-c660-4a20-b5cd-cbef325dd834,6d86f7d0-e168-4b2c-92ae-24d91e09f938,b92df5a6-9fb0-4fc3-8498-c236eb614e3a,Cunha S/A,Bragança, Honduras,2020-09-28 17:27:55,2020-09-28 21:27:55
d0d325a1-c660-4a20-b5cd-cbef325dd834,14c084d2-0773-4753-9a23-c5cf072fde9a,b92df5a6-9fb0-4fc3-8498-c236eb614e3a,Cunha S/A,Bragança, Honduras,2023-05-06 04:43:22,2023-05-06 06:43:22
d0d325a1-c660-4a20-b5cd-cbef325dd834,31226d71-babf-4bf8-8251-5383dd964da2,b92df5a6-9fb0-4fc3-8498-c236eb614e3a,Cunha S/A,Bragança, Honduras,2022-03-02 09:38:37,2022-03-02 11:38:37
d0d325a1-c660-4a20-b5cd-cbef325dd834,d011aed8-61b1-48d2-b5da-995661916af3,b92df5a6-9fb0-4fc3-8498-c236eb614e3a,Cunha S/A,Bragança, Honduras,2021-05-05 00:34:35,2021-05-05 02:34:35
d0d325a1-c660-4a20-b5cd-cbef325dd834,25fe0fe0-0d83-49b6-89ac-e15c7085f197,b92df5a6-9fb0-4fc3-8498-c236eb614e3a,Cunha S/A,Bragança, Honduras,2020-02-06 20:49:04,2020-02-07 01:49:04
d0d325a1-c660-4a20-b5cd-cbef325dd834,85acd94a-f880-49e4-81d1-7ae45399ea78,b92df5a6-9fb0-4fc3-8498-c236eb614e3a,Cunha S/A,Bragança, Honduras,2020-02-28 10:40:29,2020-02-28 13:40:29
d0d325a1-c660-4a20-b5cd-cbef325dd834,a0eff6bc-72c7-4e06-bd9f-2f5a322a897a,b92df5a6-9fb0-4fc3-8498-c236eb614e3a,Cunha S/A,Bragança, Honduras,2023-02-15 11:51:34,2023-02-15 15:51:34
d0d325a1-c660-4a20-b5cd-cbef325dd834,bc534ab2-9e3f-4508-b480-4ba3e1622955,1e38253e-2084-4396-b4af-a923fd607e2e,Magalhães,Leiria, Portugal,2023-05-13 13:18:22,2023-05-13 16:18:22
d0d325a1-c660-4a20-b5cd-cbef325dd834,cf3fbe3e-afe6-44ce-9c5d-14e18d293d88,1e38253e-2084-4396-b4af-a923fd607e2e,Magalhães,Leiria, Portugal,2023-07-19 09:52:00,2023-07-19 13:52:00
d0d325a1-c660-4a20-b5cd-cbef325dd834,6a6bd7a7-6591-4641-b6f6-d95bab07027f,1e38253e-2084-4396-b4af-a923fd607e2e,Magalhães,Leiria, Portugal,2024-06-12 10:23:06,2024-06-12 15:23:06
d0d325a1-c660-4a20-b5cd-cbef325dd834,ec804500-139b-404f-9881-5a0310067bd9,1e38253e-2084-4396-b4af-a923fd607e2e,Magalhães,Leiria, Portugal,2025-04-15 04:37:54,2025-04-15 07:37:54
d0d325a1-c660-4a20-b5cd-cbef325dd834,d17a101b-7854-4129-ac5c-bb44114b2b18,1e38253e-2084-4396-b4af-a923fd607e2e,Magalhães,Leiria, Portugal,2023-09-23 04:54:03,2023-09-23 05:54:03
d0d325a1-c660-4a20-b5cd-cbef325dd834,08e5e212-2a1c-4ebe-9c42-5387ec452f8b,1e38253e-2084-4396-b4af-a923fd607e2e,Magalhães,Leiria, Portugal,2020-06-01 18:21:57,2020-06-01 23:21:57
d0d325a1-c660-4a20-b5cd-cbef325dd834,1ca60da6-a45d-4ed4-9ba8-8d51868c60a9,1e38253e-2084-4396-b4af-a923fd607e2e,Magalhães,Leiria, Portugal,2021-11-17 23:58:39,2021-11-18 02:58:39
d0d325a1-c660-4a20-b5cd-cbef325dd834,e0e891d4-54ff-47a3-bf1d-34381976af2b,1e38253e-2084-4396-b4af-a923fd607e2e,Magalhães,Leiria, Portugal,2022-01-11 08:11:10,2022-01-11 11:11:10
d0d325a1-c660-4a20-b5cd-cbef325dd834,f1f8dab9-8955-4e82-95db-fbc66bbf4a6f,1e38253e-2084-4396-b4af-a923fd607e2e,Magalhães,Leiria, Portugal,2025-03-19 10:36:58,2025-03-19 11:36:58
d0d325a1-c660-4a20-b5cd-cbef325dd834,ae3c1704-6a71-4b90-a587-d9675c20d715,1e38253e-2084-4396-b4af-a923fd607e2e,Magalhães,Leiria, Portugal,2023-07-26 03:44:42,2023-07-26 08:44:42
d0d325a1-c660-4a20-b5cd-cbef325dd834,6f3cae49-b748-4a7c-bc82-22d96fb10ab3,1e38253e-2084-4396-b4af-a923fd607e2e,Magalhães,Leiria, Portugal,2023-04-20 08:17:39,2023-04-20 09:17:39
d0d325a1-c660-4a20-b5cd-cbef325dd834,0a297e8f-713d-4969-914c-467b1c7e1bb1,1e38253e-2084-4396-b4af-a923fd607e2e,Magalhães,Leiria, Portugal,2020-06-03 23:34:47,2020-06-04 01:34:47
d0d325a1-c660-4a20-b5cd-cbef325dd834,40e798b5-2349-4631-ab5f-cc517a5172a6,1e38253e-2084-4396-b4af-a923fd607e2e,Magalhães,Leiria, Portugal,2022-09-24 19:40:27,2022-09-24 21:40:27
d0d325a1-c660-4a20-b5cd-cbef325dd834,06f4a1ba-a9f6-4e8b-8c84-84ad77fa3179,1e38253e-2084-4396-b4af-a923fd607e2e,Magalhães,Leiria, Portugal,2023-01-09 01:07:13,2023-01-09 05:07:13
d0d325a1-c660-4a20-b5cd-cbef325dd834,880bdb95-bf50-4599-af4e-9db2b9ccc9c5,1e38253e-2084-4396-b4af-a923fd607e2e,Magalhães,Leiria, Portugal,2022-11-11 05:36:35,2022-11-11 10:36:35
d0d325a1-c660-4a20-b5cd-cbef325dd834,833b0f61-ea14-437f-b192-c1952a273d9b,1e38253e-2084-4396-b4af-a923fd607e2e,Magalhães,Leiria, Portugal,2023-07-30 06:46:51,2023-07-30 10:46:51
d0d325a1-c660-4a20-b5cd-cbef325dd834,eb955cff-e853-4419-81fe-495bc7866c60,1e38253e-2084-4396-b4af-a923fd607e2e,Magalhães,Leiria, Portugal,2020-08-18 00:06:53,2020-08-18 01:06:53
d0d325a1-c660-4a20-b5cd-cbef325dd834,be726c86-88d9-4096-a4ae-7eb473d7498f,1e38253e-2084-4396-b4af-a923fd607e2e,Magalhães,Leiria, Portugal,2020-06-30 18:31:51,2020-06-30 21:31:51
d0d325a1-c660-4a20-b5cd-cbef325dd834,6d28b7fe-17e7-4722-982e-27c854cdd598,1e38253e-2084-4396-b4af-a923fd607e2e,Magalhães,Leiria, Portugal,2023-05-05 23:23:58,2023-05-06 00:23:58
d0d325a1-c660-4a20-b5cd-cbef325dd834,a71110b7-3e47-4f84-967d-c31e0cfda3a0,1e38253e-2084-4396-b4af-a923fd607e2e,Magalhães,Leiria, Portugal,2023-02-14 15:12:36,2023-02-14 19:12:36
d0d325a1-c660-4a20-b5cd-cbef325dd834,fe7bcad5-10c4-47e5-b9f3-adf9f2ca25e9,1e38253e-2084-4396-b4af-a923fd607e2e,Magalhães,Leiria, Portugal,2024-03-18 16:31:08,2024-03-18 20:31:08
d0d325a1-c660-4a20-b5cd-cbef325dd834,94fb942e-2de6-433a-af0a-a85b5413377b,1e38253e-2084-4396-b4af-a923fd607e2e,Magalhães,Leiria, Portugal,2020-05-01 19:50:21,2020-05-01 22:50:21
d0d325a1-c660-4a20-b5cd-cbef325dd834,07a7e746-c54f-4295-9072-c4d121385302,1e38253e-2084-4396-b4af-a923fd607e2e,Magalhães,Leiria, Portugal,2021-02-25 06:59:34,2021-02-25 10:59:34
d0d325a1-c660-4a20-b5cd-cbef325dd834,2efa16a1-1a3a-47ce-b529-d10d75ab1451,1e38253e-2084-4396-b4af-a923fd607e2e,Magalhães,Leiria, Portugal,2021-09-05 11:53:16,2021-09-05 16:53:16
d0d325a1-c660-4a20-b5cd-cbef325dd834,e8bfa2e6-6220-43d9-a3aa-572a0bcd61b6,1e38253e-2084-4396-b4af-a923fd607e2e,Magalhães,Leiria, Portugal,2023-03-07 09:07:32,2023-03-07 13:07:32
d0d325a1-c660-4a20-b5cd-cbef325dd834,d7b63953-c738-4341-947c-b9612bcbfd7e,1e38253e-2084-4396-b4af-a923fd607e2e,Magalhães,Leiria, Portugal,2020-03-01 16:09:32,2020-03-01 17:09:32
d0d325a1-c660-4a20-b5cd-cbef325dd834,7d1176c2-629b-4306-82aa-695e2eef0500,1e38253e-2084-4396-b4af-a923fd607e2e,Magalhães,Leiria, Portugal,2024-09-22 21:22:59,2024-09-23 02:22:59
d0d325a1-c660-4a20-b5cd-cbef325dd834,66fe15f7-c3b9-47dc-a4b8-5e4da06d2100,1e38253e-2084-4396-b4af-a923fd607e2e,Magalhães,Leiria, Portugal,2021-06-09 23:40:49,2021-06-10 04:40:49
d0d325a1-c660-4a20-b5cd-cbef325dd834,9a0252a2-e279-4cb5-bca7-e4644c99e596,1e38253e-2084-4396-b4af-a923fd607e2e,Magalhães,Leiria, Portugal,2021-07-03 11:25:37,2021-07-03 13:25:37
d0d325a1-c660-4a20-b5cd-cbef325dd834,e2d75e36-b736-46eb-8fcf-fb9814294975,1e38253e-2084-4396-b4af-a923fd607e2e,Magalhães,Leiria, Portugal,2023-11-08 21:57:43,2023-11-08 22:57:43
d0d325a1-c660-4a20-b5cd-cbef325dd834,30cc48c3-d822-4666-9b9c-608cf1fbac56,1e38253e-2084-4396-b4af-a923fd607e2e,Magalhães,Leiria, Portugal,2024-11-24 17:42:09,2024-11-24 19:42:09
d0d325a1-c660-4a20-b5cd-cbef325dd834,dd88bf45-2c48-4972-825b-491828097d3e,1e38253e-2084-4396-b4af-a923fd607e2e,Magalhães,Leiria, Portugal,2023-08-07 02:58:37,2023-08-07 07:58:37
d0d325a1-c660-4a20-b5cd-cbef325dd834,593d824b-d8d7-48bd-9c23-96a9be2fb3db,1e38253e-2084-4396-b4af-a923fd607e2e,Magalhães,Leiria, Portugal,2022-06-19 16:17:12,2022-06-19 17:17:12
d0d325a1-c660-4a20-b5cd-cbef325dd834,bee44491-8bd7-4077-9386-b5dace7cd2cc,1e38253e-2084-4396-b4af-a923fd607e2e,Magalhães,Leiria, Portugal,2023-01-17 16:55:57,2023-01-17 19:55:57
d0d325a1-c660-4a20-b5cd-cbef325dd834,36e9cace-ca6d-4109-b4d6-9e5d9535bed0,1e38253e-2084-4396-b4af-a923fd607e2e,Magalhães,Leiria, Portugal,2024-06-13 08:58:03,2024-06-13 12:58:03
d0d325a1-c660-4a20-b5cd-cbef325dd834,862c6db5-04af-4a83-8e8d-c66ab721fc6e,1e38253e-2084-4396-b4af-a923fd607e2e,Magalhães,Leiria, Portugal,2021-11-18 09:00:11,2021-11-18 13:00:11
d0d325a1-c660-4a20-b5cd-cbef325dd834,f9e5ab89-90dd-4f95-a074-f336041d3933,1e38253e-2084-4396-b4af-a923fd607e2e,Magalhães,Leiria, Portugal,2024-07-19 07:47:15,2024-07-19 10:47:15
d0d325a1-c660-4a20-b5cd-cbef325dd834,51472135-816f-405e-8111-f70589ca8ece,1e38253e-2084-4396-b4af-a923fd607e2e,Magalhães,Leiria, Portugal,2020-05-10 02:20:41,2020-05-10 06:20:41
d0d325a1-c660-4a20-b5cd-cbef325dd834,7600c470-7dd2-4581-9612-7a82aae33c9a,1e38253e-2084-4396-b4af-a923fd607e2e,Magalhães,Leiria, Portugal,2023-01-09 09:35:48,2023-01-09 10:35:48
d0d325a1-c660-4a20-b5cd-cbef325dd834,c9234f4b-107c-477e-9d00-ecdc3009dc50,1e38253e-2084-4396-b4af-a923fd607e2e,Magalhães,Leiria, Portugal,2023-06-30 18:51:05,2023-06-30 21:51:05
d0d325a1-c660-4a20-b5cd-cbef325dd834,753f826e-8eef-4c25-812e-adf23b3bdf58,1e38253e-2084-4396-b4af-a923fd607e2e,Magalhães,Leiria, Portugal,2024-11-04 18:31:10,2024-11-04 20:31:10
d0d325a1-c660-4a20-b5cd-cbef325dd834,690fd14d-95db-4757-bd4a-99b6b1862b62,1e38253e-2084-4396-b4af-a923fd607e2e,Magalhães,Leiria, Portugal,2020-10-24 22:31:54,2020-10-24 23:31:54
d0d325a1-c660-4a20-b5cd-cbef325dd834,af4aea8c-66a5-42ad-9dd3-eb7f0d69d418,1e38253e-2084-4396-b4af-a923fd607e2e,Magalhães,Leiria, Portugal,2022-09-05 01:57:54,2022-09-05 06:57:54
d0d325a1-c660-4a20-b5cd-cbef325dd834,2399d225-d779-4f3f-b600-848b5f5c3dce,1e38253e-2084-4396-b4af-a923fd607e2e,Magalhães,Leiria, Portugal,2024-06-25 19:50:43,2024-06-25 21:50:43
d0d325a1-c660-4a20-b5cd-cbef325dd834,b238bcc9-bac8-4a4d-94d8-0249f701106b,1e38253e-2084-4396-b4af-a923fd607e2e,Magalhães,Leiria, Portugal,2020-02-18 00:50:56,2020-02-18 02:50:56
d0d325a1-c660-4a20-b5cd-cbef325dd834,06f0d2cb-d5c1-4dc8-a17d-6a6c2f59f111,1e38253e-2084-4396-b4af-a923fd607e2e,Magalhães,Leiria, Portugal,2020-10-19 07:32:33,2020-10-19 08:32:33
d0d325a1-c660-4a20-b5cd-cbef325dd834,0fabcc80-945e-4dbe-88a4-e3774f9aa829,06376505-6cc8-4ba7-ab70-4f2f0a8bcaa8,Araújo,Ovar, Ashmore and Cartier Islands,2022-07-10 11:32:25,2022-07-10 14:32:25
d0d325a1-c660-4a20-b5cd-cbef325dd834,2463eae8-c8bb-4740-b577-8536bcb3c2ec,06376505-6cc8-4ba7-ab70-4f2f0a8bcaa8,Araújo,Ovar, Ashmore and Cartier Islands,2020-01-04 20:36:42,2020-01-04 22:36:42
d0d325a1-c660-4a20-b5cd-cbef325dd834,c76d608d-77bb-4c23-9bb4-27b0c4fac21a,06376505-6cc8-4ba7-ab70-4f2f0a8bcaa8,Araújo,Ovar, Ashmore and Cartier Islands,2020-05-30 03:04:53,2020-05-30 04:04:53
d0d325a1-c660-4a20-b5cd-cbef325dd834,18402d73-0a2a-4408-844e-ba88d9354c83,06376505-6cc8-4ba7-ab70-4f2f0a8bcaa8,Araújo,Ovar, Ashmore and Cartier Islands,2024-05-20 16:54:19,2024-05-20 19:54:19
d0d325a1-c660-4a20-b5cd-cbef325dd834,df1b6043-b6d5-4a88-9890-faf8d5ebdc35,06376505-6cc8-4ba7-ab70-4f2f0a8bcaa8,Araújo,Ovar, Ashmore and Cartier Islands,2022-05-26 14:36:21,2022-05-26 19:36:21
d0d325a1-c660-4a20-b5cd-cbef325dd834,752bbb02-af18-4982-8acf-93e20ceea937,06376505-6cc8-4ba7-ab70-4f2f0a8bcaa8,Araújo,Ovar, Ashmore and Cartier Islands,2024-11-27 05:22:44,2024-11-27 08:22:44
d0d325a1-c660-4a20-b5cd-cbef325dd834,98c11697-489a-4678-b229-7131f0aefdee,06376505-6cc8-4ba7-ab70-4f2f0a8bcaa8,Araújo,Ovar, Ashmore and Cartier Islands,2020-09-09 02:19:43,2020-09-09 07:19:43
d0d325a1-c660-4a20-b5cd-cbef325dd834,98627e79-4ce2-4cb5-8c8f-6185aaa530b2,f65a1f2c-02cf-4e7d-96ea-e4dd80f83257,Esteves,Oliveira do Hospital, Nauru,2023-01-04 03:13:39,2023-01-04 07:13:39
d0d325a1-c660-4a20-b5cd-cbef325dd834,3c4588f4-3e31-47b1-ba2f-b4e0e5ce8d4e,f65a1f2c-02cf-4e7d-96ea-e4dd80f83257,Esteves,Oliveira do Hospital, Nauru,2020-05-28 15:16:54,2020-05-28 19:16:54
d0d325a1-c660-4a20-b5cd-cbef325dd834,3f17c965-07c2-4f7a-954f-c7ac239689d4,f65a1f2c-02cf-4e7d-96ea-e4dd80f83257,Esteves,Oliveira do Hospital, Nauru,2024-05-21 12:29:52,2024-05-21 16:29:52
d0d325a1-c660-4a20-b5cd-cbef325dd834,9af4202b-a501-4c95-8c52-706108167244,f65a1f2c-02cf-4e7d-96ea-e4dd80f83257,Esteves,Oliveira do Hospital, Nauru,2023-01-26 10:33:59,2023-01-26 15:33:59
d0d325a1-c660-4a20-b5cd-cbef325dd834,5a350970-e05e-4536-a0d9-67cb9e312de0,f65a1f2c-02cf-4e7d-96ea-e4dd80f83257,Esteves,Oliveira do Hospital, Nauru,2020-07-27 20:50:49,2020-07-28 01:50:49
d0d325a1-c660-4a20-b5cd-cbef325dd834,ed4c08f7-9ea5-4bf9-aace-e1b2fa3f17fb,f65a1f2c-02cf-4e7d-96ea-e4dd80f83257,Esteves,Oliveira do Hospital, Nauru,2021-11-14 00:07:40,2021-11-14 05:07:40
d0d325a1-c660-4a20-b5cd-cbef325dd834,d4635c16-e992-4908-9898-1f6a13927251,f65a1f2c-02cf-4e7d-96ea-e4dd80f83257,Esteves,Oliveira do Hospital, Nauru,2020-09-19 09:12:06,2020-09-19 11:12:06
d0d325a1-c660-4a20-b5cd-cbef325dd834,a4533f6c-18a4-4f5f-a043-78c23cfcf4c5,f65a1f2c-02cf-4e7d-96ea-e4dd80f83257,Esteves,Oliveira do Hospital, Nauru,2023-03-21 08:34:07,2023-03-21 12:34:07
d0d325a1-c660-4a20-b5cd-cbef325dd834,0cb5966e-68b7-4c8d-b6d0-5896c53677f2,f65a1f2c-02cf-4e7d-96ea-e4dd80f83257,Esteves,Oliveira do Hospital, Nauru,2024-06-09 03:30:37,2024-06-09 06:30:37
d0d325a1-c660-4a20-b5cd-cbef325dd834,51f12ce5-be0a-4fea-bb8b-5491d59417a5,f65a1f2c-02cf-4e7d-96ea-e4dd80f83257,Esteves,Oliveira do Hospital, Nauru,2023-11-10 11:30:08,2023-11-10 14:30:08
d0d325a1-c660-4a20-b5cd-cbef325dd834,812679c2-172a-48e2-a41b-4f8ec75202e1,f65a1f2c-02cf-4e7d-96ea-e4dd80f83257,Esteves,Oliveira do Hospital, Nauru,2021-10-11 05:28:25,2021-10-11 10:28:25
d0d325a1-c660-4a20-b5cd-cbef325dd834,b5f3fc8e-1287-4236-8022-b8abe1b275d5,f65a1f2c-02cf-4e7d-96ea-e4dd80f83257,Esteves,Oliveira do Hospital, Nauru,2023-08-25 07:20:55,2023-08-25 11:20:55
d0d325a1-c660-4a20-b5cd-cbef325dd834,e7a11e6e-6b99-48d7-8cba-220beb039f2f,f65a1f2c-02cf-4e7d-96ea-e4dd80f83257,Esteves,Oliveira do Hospital, Nauru,2020-03-25 22:52:55,2020-03-26 02:52:55
d0d325a1-c660-4a20-b5cd-cbef325dd834,b7248624-1d4a-46a8-99e8-d03631e4f20d,f65a1f2c-02cf-4e7d-96ea-e4dd80f83257,Esteves,Oliveira do Hospital, Nauru,2022-06-03 20:26:10,2022-06-03 23:26:10
d0d325a1-c660-4a20-b5cd-cbef325dd834,80b30544-08f7-4135-bf31-1b8da2858663,f65a1f2c-02cf-4e7d-96ea-e4dd80f83257,Esteves,Oliveira do Hospital, Nauru,2024-09-04 12:55:15,2024-09-04 14:55:15
d0d325a1-c660-4a20-b5cd-cbef325dd834,a63a274d-dca3-42cd-b0c2-f3607813a89f,f65a1f2c-02cf-4e7d-96ea-e4dd80f83257,Esteves,Oliveira do Hospital, Nauru,2024-09-12 15:10:41,2024-09-12 16:10:41
d0d325a1-c660-4a20-b5cd-cbef325dd834,4aef7727-9d4b-4c9e-8cdd-13be79ee971c,f65a1f2c-02cf-4e7d-96ea-e4dd80f83257,Esteves,Oliveira do Hospital, Nauru,2024-11-13 01:39:33,2024-11-13 05:39:33
d0d325a1-c660-4a20-b5cd-cbef325dd834,96f52929-6cff-483f-9c19-36b2d6e6d0bf,f65a1f2c-02cf-4e7d-96ea-e4dd80f83257,Esteves,Oliveira do Hospital, Nauru,2021-02-01 18:05:22,2021-02-01 23:05:22
d0d325a1-c660-4a20-b5cd-cbef325dd834,de616282-fe8f-4932-8ea6-434625c9f2f0,f65a1f2c-02cf-4e7d-96ea-e4dd80f83257,Esteves,Oliveira do Hospital, Nauru,2020-05-23 10:32:15,2020-05-23 15:32:15
d0d325a1-c660-4a20-b5cd-cbef325dd834,62e767cb-20dc-421b-a0e7-a75ad9acbb4d,f65a1f2c-02cf-4e7d-96ea-e4dd80f83257,Esteves,Oliveira do Hospital, Nauru,2023-07-24 15:55:53,2023-07-24 19:55:53
d0d325a1-c660-4a20-b5cd-cbef325dd834,1ee489f5-792e-43b1-8f05-c8ccf60552dc,f65a1f2c-02cf-4e7d-96ea-e4dd80f83257,Esteves,Oliveira do Hospital, Nauru,2023-06-29 23:40:00,2023-06-30 03:40:00
d0d325a1-c660-4a20-b5cd-cbef325dd834,752857be-73cc-4ec8-9a7b-29355706eff6,f65a1f2c-02cf-4e7d-96ea-e4dd80f83257,Esteves,Oliveira do Hospital, Nauru,2023-01-01 14:14:21,2023-01-01 15:14:21
d0d325a1-c660-4a20-b5cd-cbef325dd834,ceeb4000-5782-44a1-ab0e-92a73ce7c986,f65a1f2c-02cf-4e7d-96ea-e4dd80f83257,Esteves,Oliveira do Hospital, Nauru,2021-10-15 03:09:38,2021-10-15 06:09:38
d0d325a1-c660-4a20-b5cd-cbef325dd834,89cdb0e9-c06e-4cf2-a92b-90194528f427,f65a1f2c-02cf-4e7d-96ea-e4dd80f83257,Esteves,Oliveira do Hospital, Nauru,2023-09-05 00:42:02,2023-09-05 05:42:02
d0d325a1-c660-4a20-b5cd-cbef325dd834,05aa6bfc-9ec8-4576-b337-fa81f1b68825,f65a1f2c-02cf-4e7d-96ea-e4dd80f83257,Esteves,Oliveira do Hospital, Nauru,2023-12-04 09:08:30,2023-12-04 12:08:30
d0d325a1-c660-4a20-b5cd-cbef325dd834,2073f48a-f8fa-47f2-942a-236f488440a9,f65a1f2c-02cf-4e7d-96ea-e4dd80f83257,Esteves,Oliveira do Hospital, Nauru,2020-01-16 05:46:58,2020-01-16 07:46:58
d0d325a1-c660-4a20-b5cd-cbef325dd834,b2ae3d73-9673-4fbd-9412-90c2da8bd7e3,f65a1f2c-02cf-4e7d-96ea-e4dd80f83257,Esteves,Oliveira do Hospital, Nauru,2023-05-26 03:51:40,2023-05-26 08:51:40
d0d325a1-c660-4a20-b5cd-cbef325dd834,b182d284-beca-465f-a4a2-5ecaa61b21b1,f65a1f2c-02cf-4e7d-96ea-e4dd80f83257,Esteves,Oliveira do Hospital, Nauru,2021-06-16 20:18:37,2021-06-16 23:18:37
d0d325a1-c660-4a20-b5cd-cbef325dd834,be247dcf-630c-4f70-9242-71035555b9c2,f65a1f2c-02cf-4e7d-96ea-e4dd80f83257,Esteves,Oliveira do Hospital, Nauru,2024-02-29 22:14:24,2024-03-01 01:14:24
d0d325a1-c660-4a20-b5cd-cbef325dd834,a0482fbd-595b-4d10-ae37-549cb73cda05,f65a1f2c-02cf-4e7d-96ea-e4dd80f83257,Esteves,Oliveira do Hospital, Nauru,2024-10-20 09:36:14,2024-10-20 14:36:14
d0d325a1-c660-4a20-b5cd-cbef325dd834,6b1fbc42-9702-4dfa-8bb7-ba193ee52bd3,f65a1f2c-02cf-4e7d-96ea-e4dd80f83257,Esteves,Oliveira do Hospital, Nauru,2024-06-09 10:32:58,2024-06-09 13:32:58
d0d325a1-c660-4a20-b5cd-cbef325dd834,39fe05ab-f116-4932-ba61-9cae2531d986,f65a1f2c-02cf-4e7d-96ea-e4dd80f83257,Esteves,Oliveira do Hospital, Nauru,2025-01-02 06:56:02,2025-01-02 10:56:02
d0d325a1-c660-4a20-b5cd-cbef325dd834,45cb64d4-cd5b-418d-af66-27aac557068c,f65a1f2c-02cf-4e7d-96ea-e4dd80f83257,Esteves,Oliveira do Hospital, Nauru,2023-07-23 22:40:55,2023-07-23 23:40:55
d0d325a1-c660-4a20-b5cd-cbef325dd834,6d8d35e2-0580-460f-a8a5-7890c797adfc,f65a1f2c-02cf-4e7d-96ea-e4dd80f83257,Esteves,Oliveira do Hospital, Nauru,2020-02-03 00:09:44,2020-02-03 04:09:44
d0d325a1-c660-4a20-b5cd-cbef325dd834,34596cbb-d42b-45f9-94b9-77696a5b7df5,f65a1f2c-02cf-4e7d-96ea-e4dd80f83257,Esteves,Oliveira do Hospital, Nauru,2022-10-25 02:57:17,2022-10-25 05:57:17
d0d325a1-c660-4a20-b5cd-cbef325dd834,c388756e-2c14-401d-9219-3a6b4a1d27d1,f65a1f2c-02cf-4e7d-96ea-e4dd80f83257,Esteves,Oliveira do Hospital, Nauru,2022-12-17 03:43:57,2022-12-17 08:43:57
d0d325a1-c660-4a20-b5cd-cbef325dd834,369d557f-692e-4317-b295-7e12da3489bf,f65a1f2c-02cf-4e7d-96ea-e4dd80f83257,Esteves,Oliveira do Hospital, Nauru,2021-03-03 13:34:56,2021-03-03 15:34:56
d0d325a1-c660-4a20-b5cd-cbef325dd834,b20d9988-2cf6-4c78-b82a-586dc1f97628,f65a1f2c-02cf-4e7d-96ea-e4dd80f83257,Esteves,Oliveira do Hospital, Nauru,2020-11-13 12:45:10,2020-11-13 17:45:10
d0d325a1-c660-4a20-b5cd-cbef325dd834,6c30e289-e35d-4a6e-a3b0-3535ef6b10ad,f65a1f2c-02cf-4e7d-96ea-e4dd80f83257,Esteves,Oliveira do Hospital, Nauru,2021-02-11 17:20:44,2021-02-11 21:20:44
d0d325a1-c660-4a20-b5cd-cbef325dd834,8d0d83a6-781b-4cd0-97c8-4d758df15fec,a821f0cf-4b9d-4741-98b6-9b2820d472eb,Gomes,Sintra, Tajiquistão,2021-11-22 01:43:17,2021-11-22 06:43:17
d0d325a1-c660-4a20-b5cd-cbef325dd834,9bbe9679-ee4f-4c2e-bf8f-272585b01d49,a821f0cf-4b9d-4741-98b6-9b2820d472eb,Gomes,Sintra, Tajiquistão,2023-08-31 05:33:46,2023-08-31 07:33:46
d0d325a1-c660-4a20-b5cd-cbef325dd834,ff3189e1-dda1-41c0-a2a3-acd8451f7a2f,a821f0cf-4b9d-4741-98b6-9b2820d472eb,Gomes,Sintra, Tajiquistão,2021-08-19 15:14:24,2021-08-19 20:14:24
d0d325a1-c660-4a20-b5cd-cbef325dd834,66651831-62bc-49ba-9d49-fe36705c5e56,a821f0cf-4b9d-4741-98b6-9b2820d472eb,Gomes,Sintra, Tajiquistão,2022-06-04 01:12:03,2022-06-04 04:12:03
d0d325a1-c660-4a20-b5cd-cbef325dd834,ff860eb9-9a90-4cb9-9ffe-ba7dfcb87617,a821f0cf-4b9d-4741-98b6-9b2820d472eb,Gomes,Sintra, Tajiquistão,2023-12-09 06:42:48,2023-12-09 10:42:48
d0d325a1-c660-4a20-b5cd-cbef325dd834,e9f347fa-3aba-4cf7-b67a-e76b2ba6cca6,a821f0cf-4b9d-4741-98b6-9b2820d472eb,Gomes,Sintra, Tajiquistão,2023-10-30 05:45:46,2023-10-30 10:45:46
d0d325a1-c660-4a20-b5cd-cbef325dd834,e8d1a958-6ddb-4110-8554-15311e68596f,a821f0cf-4b9d-4741-98b6-9b2820d472eb,Gomes,Sintra, Tajiquistão,2022-09-14 10:58:57,2022-09-14 11:58:57
d0d325a1-c660-4a20-b5cd-cbef325dd834,a0313f06-1444-41c7-b5c4-ba07fa2dbae3,a821f0cf-4b9d-4741-98b6-9b2820d472eb,Gomes,Sintra, Tajiquistão,2022-12-25 00:05:02,2022-12-25 05:05:02
d0d325a1-c660-4a20-b5cd-cbef325dd834,62b03936-8550-4c2c-9ab3-95eff4d640d4,a821f0cf-4b9d-4741-98b6-9b2820d472eb,Gomes,Sintra, Tajiquistão,2024-07-14 18:16:59,2024-07-14 20:16:59
d0d325a1-c660-4a20-b5cd-cbef325dd834,8b5927e2-638b-44bb-9be7-2d2b1f30af0c,a821f0cf-4b9d-4741-98b6-9b2820d472eb,Gomes,Sintra, Tajiquistão,2020-08-16 16:59:14,2020-08-16 17:59:14
d0d325a1-c660-4a20-b5cd-cbef325dd834,3b03cc1a-4b97-4a38-befe-c33cd8399fb0,a821f0cf-4b9d-4741-98b6-9b2820d472eb,Gomes,Sintra, Tajiquistão,2021-11-29 22:38:53,2021-11-30 03:38:53
