wifi_spot_visit_id,wifi_spot_visit_user_id,wifi_spot_visit_wifi_spot_id,wifi_spot_visit_start_datetime,wifi_spot_visit_end_datetime
94b79d02-c090-40ab-84da-4e68a11b548a,d0d325a1-c660-4a20-b5cd-cbef325dd834,22972149-f18f-49fe-996b-ac8bf3b3fb65,2020-02-16 19:22:41,2020-02-16 20:22:41
40bd9524-838c-4390-9269-b2c7234ac230,d0d325a1-c660-4a20-b5cd-cbef325dd834,22972149-f18f-49fe-996b-ac8bf3b3fb65,2022-10-31 18:25:21,2022-10-31 23:25:21
2734861c-625d-4d45-a0a8-a429faf66cb1,d0d325a1-c660-4a20-b5cd-cbef325dd834,4807e3d7-d49a-4e7c-84ee-e165334849cd,2021-08-02 21:55:36,2021-08-03 02:55:36
0761a392-10db-45ca-a403-7f3cdde6a329,d0d325a1-c660-4a20-b5cd-cbef325dd834,4807e3d7-d49a-4e7c-84ee-e165334849cd,2020-04-24 15:02:03,2020-04-24 16:02:03
2735883e-56e3-4bad-a63b-376056b50cd3,d0d325a1-c660-4a20-b5cd-cbef325dd834,4807e3d7-d49a-4e7c-84ee-e165334849cd,2023-02-08 19:38:21,2023-02-08 23:38:21
b74d4f92-66ff-45f8-bbfe-05900eedbb54,d0d325a1-c660-4a20-b5cd-cbef325dd834,4807e3d7-d49a-4e7c-84ee-e165334849cd,2020-05-08 11:28:39,2020-05-08 13:28:39
39cbeae8-7e15-4522-ad79-5e3d8e57ed33,d0d325a1-c660-4a20-b5cd-cbef325dd834,4807e3d7-d49a-4e7c-84ee-e165334849cd,2021-02-01 23:35:29,2021-02-02 02:35:29
4a778e33-7d86-41b4-a798-ae2899eb61d7,d0d325a1-c660-4a20-b5cd-cbef325dd834,4807e3d7-d49a-4e7c-84ee-e165334849cd,2023-02-15 11:03:58,2023-02-15 16:03:58
867cee7d-395d-482a-9e66-278ef5e0423c,d0d325a1-c660-4a20-b5cd-cbef325dd834,4807e3d7-d49a-4e7c-84ee-e165334849cd,2021-08-29 06:13:17,2021-08-29 11:13:17
8e48d0df-398a-45b4-a6ce-34bad64c92c8,d0d325a1-c660-4a20-b5cd-cbef325dd834,4807e3d7-d49a-4e7c-84ee-e165334849cd,2020-03-22 10:49:08,2020-03-22 11:49:08
16b787e7-c459-4a08-bea9-85e3b87c234a,d0d325a1-c660-4a20-b5cd-cbef325dd834,619cc25e-5873-4fc3-b443-0085c25485ec,2024-02-22 13:36:46,2024-02-22 16:36:46
d48f276f-0523-4cb6-b345-10fa6956acb0,d0d325a1-c660-4a20-b5cd-cbef325dd834,a1d3be1e-234f-4298-acd2-a5fa575e5cc3,2021-01-21 20:49:36,2021-01-22 00:49:36
341380e4-197c-4823-b208-5cfac3ccccc4,d0d325a1-c660-4a20-b5cd-cbef325dd834,a1d3be1e-234f-4298-acd2-a5fa575e5cc3,2025-03-24 16:17:09,2025-03-24 17:17:09
7239940d-a940-480f-a241-216d3c95e4df,d0d325a1-c660-4a20-b5cd-cbef325dd834,a1d3be1e-234f-4298-acd2-a5fa575e5cc3,2022-08-21 09:14:16,2022-08-21 14:14:16
4ee9346a-1edf-4395-a712-570daa07511a,d0d325a1-c660-4a20-b5cd-cbef325dd834,a1d3be1e-234f-4298-acd2-a5fa575e5cc3,2023-06-25 22:31:43,2023-06-26 02:31:43
0d2dd2b2-d6e0-4656-8a95-8baa2590f82f,d0d325a1-c660-4a20-b5cd-cbef325dd834,a1d3be1e-234f-4298-acd2-a5fa575e5cc3,2024-08-20 07:02:40,2024-08-20 08:02:40
16016177-7050-4fbe-8886-ea7302d2f409,d0d325a1-c660-4a20-b5cd-cbef325dd834,a1d3be1e-234f-4298-acd2-a5fa575e5cc3,2021-08-27 02:00:43,2021-08-27 05:00:43
ffc7f174-f982-4e5d-ae4e-aa4bd6ce18c9,d0d325a1-c660-4a20-b5cd-cbef325dd834,a1d3be1e-234f-4298-acd2-a5fa575e5cc3,2024-05-09 13:15:15,2024-05-09 18:15:15
7c0cc4cd-d48f-4c5a-a9ee-ee481799083c,d0d325a1-c660-4a20-b5cd-cbef325dd834,a1d3be1e-234f-4298-acd2-a5fa575e5cc3,2021-03-13 00:52:41,2021-03-13 05:52:41
30f977fb-add9-4fa8-96ba-8c8d85fc0a72,d0d325a1-c660-4a20-b5cd-cbef325dd834,60873161-fae9-469a-9431-06f7e8555b94,2024-03-11 14:55:51,2024-03-11 17:55:51
7fdb88e5-c200-496c-8618-292813aabab7,d0d325a1-c660-4a20-b5cd-cbef325dd834,f24342d3-dbad-46e3-bb83-a5c58953c7f9,2023-04-26 08:59:16,2023-04-26 10:59:16
54a94799-b125-4ae2-8d56-c40de29fa5e5,d0d325a1-c660-4a20-b5cd-cbef325dd834,f24342d3-dbad-46e3-bb83-a5c58953c7f9,2022-07-13 01:53:11,2022-07-13 05:53:11
b5f5eb3b-3ebd-4f25-b2b6-5fd7a68cc32d,d0d325a1-c660-4a20-b5cd-cbef325dd834,f24342d3-dbad-46e3-bb83-a5c58953c7f9,2022-11-27 02:37:16,2022-11-27 03:37:16
c38ce927-392b-420c-9ee0-f05d9c990ded,d0d325a1-c660-4a20-b5cd-cbef325dd834,f24342d3-dbad-46e3-bb83-a5c58953c7f9,2022-05-25 17:58:51,2022-05-25 18:58:51
a332de6b-32c6-4fa3-b119-64eef42a0e5b,d0d325a1-c660-4a20-b5cd-cbef325dd834,f24342d3-dbad-46e3-bb83-a5c58953c7f9,2020-10-01 11:26:07,2020-10-01 15:26:07
19d43d98-6718-44dd-8fc0-1f8cb1967c4c,d0d325a1-c660-4a20-b5cd-cbef325dd834,f24342d3-dbad-46e3-bb83-a5c58953c7f9,2022-08-06 13:41:56,2022-08-06 16:41:56
36d60164-4477-4dde-83a9-13e5d0dcbb33,d0d325a1-c660-4a20-b5cd-cbef325dd834,f24342d3-dbad-46e3-bb83-a5c58953c7f9,2020-12-12 14:38:43,2020-12-12 17:38:43
899b4ee1-343e-4a6e-aa17-36db17e70caa,d0d325a1-c660-4a20-b5cd-cbef325dd834,f24342d3-dbad-46e3-bb83-a5c58953c7f9,2021-11-04 07:52:32,2021-11-04 11:52:32
670f99ef-23c8-435a-97b5-b842d6e538b4,d0d325a1-c660-4a20-b5cd-cbef325dd834,f24342d3-dbad-46e3-bb83-a5c58953c7f9,2022-12-05 11:01:42,2022-12-05 12:01:42
6308a696-a8ac-48af-8a58-9de8dd7d0103,d0d325a1-c660-4a20-b5cd-cbef325dd834,f24342d3-dbad-46e3-bb83-a5c58953c7f9,2024-10-01 06:36:34,2024-10-01 10:36:34
d241055f-a568-40ac-bc6c-34faa75d9d30,d0d325a1-c660-4a20-b5cd-cbef325dd834,42e3b0f0-ad48-4046-a875-a33ec869de77,2023-08-09 06:40:16,2023-08-09 08:40:16
32b35758-53fe-4215-b8ed-8c2d51362e46,d0d325a1-c660-4a20-b5cd-cbef325dd834,42e3b0f0-ad48-4046-a875-a33ec869de77,2021-07-13 05:24:24,2021-07-13 06:24:24
dea9b8bd-7a8b-4952-bec8-e18ec280989b,d0d325a1-c660-4a20-b5cd-cbef325dd834,42e3b0f0-ad48-4046-a875-a33ec869de77,2020-12-24 05:38:31,2020-12-24 10:38:31
97970aeb-d4ae-495b-9e32-84b383c9357b,d0d325a1-c660-4a20-b5cd-cbef325dd834,42e3b0f0-ad48-4046-a875-a33ec869de77,2024-06-21 23:20:32,2024-06-22 03:20:32
d0f33b26-2bdd-45c8-afae-25ab0f2ba4ce,d0d325a1-c660-4a20-b5cd-cbef325dd834,42e3b0f0-ad48-4046-a875-a33ec869de77,2023-09-10 11:04:47,2023-09-10 13:04:47
71116bed-a10e-4ccf-a997-91d4d8188a2c,d0d325a1-c660-4a20-b5cd-cbef325dd834,42e3b0f0-ad48-4046-a875-a33ec869de77,2024-08-07 09:27:13,2024-08-07 10:27:13
6202834f-9191-47e9-a56f-7fa2b1670583,d0d325a1-c660-4a20-b5cd-cbef325dd834,42e3b0f0-ad48-4046-a875-a33ec869de77,2021-12-17 13:49:20,2021-12-17 17:49:20
cbaddd60-b1b0-46e3-9f1d-27118bf54b1b,d0d325a1-c660-4a20-b5cd-cbef325dd834,42e3b0f0-ad48-4046-a875-a33ec869de77,2021-10-09 22:44:27,2021-10-10 00:44:27
9d735f42-eff6-4239-9fa5-ac2d9a7a85c4,d0d325a1-c660-4a20-b5cd-cbef325dd834,a61b23f9-3231-4b25-90ed-926e875bedd6,2023-08-16 16:06:58,2023-08-16 20:06:58
33232ad2-6ba0-4cff-a313-f568858270b8,d0d325a1-c660-4a20-b5cd-cbef325dd834,a61b23f9-3231-4b25-90ed-926e875bedd6,2020-01-21 08:35:38,2020-01-21 13:35:38
54e1ce7e-5b69-4b30-896e-87adde0dff25,d0d325a1-c660-4a20-b5cd-cbef325dd834,a61b23f9-3231-4b25-90ed-926e875bedd6,2024-11-20 11:00:55,2024-11-20 13:00:55
f8ae546a-0c71-4984-a29b-a0d089a207d0,d0d325a1-c660-4a20-b5cd-cbef325dd834,a61b23f9-3231-4b25-90ed-926e875bedd6,2021-05-29 18:23:19,2021-05-29 22:23:19
0dc23e82-7fb1-48a8-9f06-ce2fb112e695,d0d325a1-c660-4a20-b5cd-cbef325dd834,a61b23f9-3231-4b25-90ed-926e875bedd6,2024-08-30 07:20:27,2024-08-30 09:20:27
9a6f6f55-b6ff-4b4c-ab0a-c8b918974405,d0d325a1-c660-4a20-b5cd-cbef325dd834,a61b23f9-3231-4b25-90ed-926e875bedd6,2022-01-19 12:45:01,2022-01-19 14:45:01
33f52a90-39a8-47c5-8c5f-855e55ffeeff,d0d325a1-c660-4a20-b5cd-cbef325dd834,a61b23f9-3231-4b25-90ed-926e875bedd6,2021-02-20 02:41:53,2021-02-20 07:41:53
923a5fcf-a7b8-416c-a5ce-cfaaf590e29d,d0d325a1-c660-4a20-b5cd-cbef325dd834,32050e32-85e7-4a06-a5a8-9ff11bf9b2dd,2020-01-22 17:16:34,2020-01-22 22:16:34
1b08444a-eee5-4359-b937-ed5f5e1e5352,d0d325a1-c660-4a20-b5cd-cbef325dd834,32050e32-85e7-4a06-a5a8-9ff11bf9b2dd,2022-09-28 12:22:44,2022-09-28 16:22:44
e3f36fce-2421-4e46-b163-2d360ed26ad7,d0d325a1-c660-4a20-b5cd-cbef325dd834,32050e32-85e7-4a06-a5a8-9ff11bf9b2dd,2020-05-20 11:15:57,2020-05-20 14:15:57
aca3a0f0-5965-4548-a8d8-6e3779090735,d0d325a1-c660-4a20-b5cd-cbef325dd834,32050e32-85e7-4a06-a5a8-9ff11bf9b2dd,2022-05-03 02:08:16,2022-05-03 05:08:16
c2b4f9a1-521c-442a-bbeb-736f646d55af,d0d325a1-c660-4a20-b5cd-cbef325dd834,32050e32-85e7-4a06-a5a8-9ff11bf9b2dd,2021-12-21 21:51:33,2021-12-22 02:51:33
eaa579c1-9c8d-4ea9-869d-7ed77e551664,d0d325a1-c660-4a20-b5cd-cbef325dd834,32050e32-85e7-4a06-a5a8-9ff11bf9b2dd,2024-01-26 13:20:24,2024-01-26 14:20:24
ff27b983-e42d-45b5-8300-3f54b6e026b7,d0d325a1-c660-4a20-b5cd-cbef325dd834,9f9a3518-e3fd-46d1-8b2d-3ee079f3883c,2021-08-09 04:10:54,2021-08-09 09:10:54
454cf5fe-37f0-40f9-81f3-68c2f3d70d77,d0d325a1-c660-4a20-b5cd-cbef325dd834,9f9a3518-e3fd-46d1-8b2d-3ee079f3883c,2020-02-28 04:16:01,2020-02-28 05:16:01
7917c624-df8f-4bf2-b782-45ef692706e4,d0d325a1-c660-4a20-b5cd-cbef325dd834,9f9a3518-e3fd-46d1-8b2d-3ee079f3883c,2021-05-24 13:13:13,2021-05-24 17:13:13
ea8eea7a-c97c-465c-a82b-51605ad95d89,d0d325a1-c660-4a20-b5cd-cbef325dd834,9f9a3518-e3fd-46d1-8b2d-3ee079f3883c,2024-03-07 10:15:12,2024-03-07 15:15:12
c314baaa-d611-49d1-a57f-92e69aaa1a43,d0d325a1-c660-4a20-b5cd-cbef325dd834,9f9a3518-e3fd-46d1-8b2d-3ee079f3883c,2023-11-25 17:45:51,2023-11-25 20:45:51
ac529a81-502a-42b2-9264-74f8a999c3f8,d0d325a1-c660-4a20-b5cd-cbef325dd834,9f9a3518-e3fd-46d1-8b2d-3ee079f3883c,2020-09-10 16:13:05,2020-09-10 18:13:05
f6af4ff6-d2de-4df0-95b9-f81197ca3180,d0d325a1-c660-4a20-b5cd-cbef325dd834,792bc36c-b901-4886-8d41-ad7caa786162,2023-05-03 17:48:49,2023-05-03 18:48:49
49174fdc-5687-4641-b412-bf2fe2726850,d0d325a1-c660-4a20-b5cd-cbef325dd834,792bc36c-b901-4886-8d41-ad7caa786162,2020-12-11 08:58:13,2020-12-11 12:58:13
b8b3aa95-aed3-4a41-a5b9-592c88014f77,d0d325a1-c660-4a20-b5cd-cbef325dd834,792bc36c-b901-4886-8d41-ad7caa786162,2021-04-21 08:05:15,2021-04-21 09:05:15
5f6a7dc9-7937-49ea-b509-e4f544eceae0,d0d325a1-c660-4a20-b5cd-cbef325dd834,9acc417a-a659-4fd6-be6c-e6a5a95f7b2c,2023-10-05 12:04:02,2023-10-05 14:04:02
099ba358-47a1-42e1-9279-28d4dcb88097,d0d325a1-c660-4a20-b5cd-cbef325dd834,9acc417a-a659-4fd6-be6c-e6a5a95f7b2c,2022-08-07 08:33:42,2022-08-07 09:33:42
a3665c2c-214f-4e34-8ff1-8671c6289c47,d0d325a1-c660-4a20-b5cd-cbef325dd834,9acc417a-a659-4fd6-be6c-e6a5a95f7b2c,2022-03-28 00:54:25,2022-03-28 01:54:25
8cbe2f64-134d-4b50-b4d9-f7ba361bfdab,d0d325a1-c660-4a20-b5cd-cbef325dd834,9acc417a-a659-4fd6-be6c-e6a5a95f7b2c,2021-02-09 19:52:24,2021-02-09 21:52:24
51fd4747-cad9-4726-957e-c0544dfc7afc,d0d325a1-c660-4a20-b5cd-cbef325dd834,9acc417a-a659-4fd6-be6c-e6a5a95f7b2c,2023-07-30 02:38:43,2023-07-30 07:38:43
7b762992-f94d-48cb-9b5c-9dc196e47d7b,d0d325a1-c660-4a20-b5cd-cbef325dd834,9acc417a-a659-4fd6-be6c-e6a5a95f7b2c,2023-12-28 12:24:34,2023-12-28 16:24:34
431503c1-8978-42f2-a852-c001cdeda1ba,d0d325a1-c660-4a20-b5cd-cbef325dd834,9acc417a-a659-4fd6-be6c-e6a5a95f7b2c,2023-01-08 09:41:30,2023-01-08 12:41:30
792890d6-f151-4892-ad30-981d329235b1,d0d325a1-c660-4a20-b5cd-cbef325dd834,9acc417a-a659-4fd6-be6c-e6a5a95f7b2c,2022-04-18 02:22:26,2022-04-18 05:22:26
96f77d1d-a008-44ae-860c-6f0d982bbe9e,d0d325a1-c660-4a20-b5cd-cbef325dd834,d6f080a4-4693-4a54-bcae-f9af3d48210a,2020-09-13 09:39:29,2020-09-13 11:39:29
e6366afc-a290-4ce4-9d64-87799ba78af7,d0d325a1-c660-4a20-b5cd-cbef325dd834,d6f080a4-4693-4a54-bcae-f9af3d48210a,2020-12-09 16:03:42,2020-12-09 21:03:42
5af18cd1-8dbb-41d4-83ab-9906576b2216,d0d325a1-c660-4a20-b5cd-cbef325dd834,d6f080a4-4693-4a54-bcae-f9af3d48210a,2020-10-24 15:36:46,2020-10-24 18:36:46
7fa057fd-06b8-40aa-9b95-43e2138b5fa8,d0d325a1-c660-4a20-b5cd-cbef325dd834,d6f080a4-4693-4a54-bcae-f9af3d48210a,2022-10-27 01:18:36,2022-10-27 06:18:36
d7421a73-f7ca-43d5-82bd-b12409f9d8d9,d0d325a1-c660-4a20-b5cd-cbef325dd834,d6f080a4-4693-4a54-bcae-f9af3d48210a,2024-10-16 18:30:05,2024-10-16 20:30:05
a7491c18-789f-460f-ba0f-60aa511aecf1,d0d325a1-c660-4a20-b5cd-cbef325dd834,d6f080a4-4693-4a54-bcae-f9af3d48210a,2025-01-15 09:10:58,2025-01-15 14:10:58
dde2ccc9-b7ea-409e-9c9d-a055b023266a,d0d325a1-c660-4a20-b5cd-cbef325dd834,1e112eb6-c9eb-4008-9936-ae59b7a59252,2020-09-02 11:02:50,2020-09-02 13:02:50
8b080d46-3e95-4945-a033-a97d23ae79bc,d0d325a1-c660-4a20-b5cd-cbef325dd834,1e112eb6-c9eb-4008-9936-ae59b7a59252,2021-10-11 10:10:29,2021-10-11 15:10:29
e486324f-0d9f-4f3a-b162-76f3397611cc,d0d325a1-c660-4a20-b5cd-cbef325dd834,1e112eb6-c9eb-4008-9936-ae59b7a59252,2022-12-30 21:26:36,2022-12-31 02:26:36
9203a462-d426-4d66-b4ef-890414c26cff,d0d325a1-c660-4a20-b5cd-cbef325dd834,1e112eb6-c9eb-4008-9936-ae59b7a59252,2022-09-30 15:04:03,2022-09-30 16:04:03
b66c9eff-3713-419d-86a1-ebe5caaa9202,d0d325a1-c660-4a20-b5cd-cbef325dd834,1e112eb6-c9eb-4008-9936-ae59b7a59252,2022-08-30 14:06:58,2022-08-30 19:06:58
c75a0705-799d-466f-9252-c0018a312724,d0d325a1-c660-4a20-b5cd-cbef325dd834,1e112eb6-c9eb-4008-9936-ae59b7a59252,2021-10-13 19:01:02,2021-10-13 20:01:02
6f1d1d37-dcb0-4080-8c3e-77ea951ef0d0,d0d325a1-c660-4a20-b5cd-cbef325dd834,8dbbbbd7-25e8-4642-95e1-5216cb5ad050,2020-06-13 20:44:43,2020-06-13 23:44:43
f35903ff-8f99-4f2d-963f-6a4bb3d5b475,d0d325a1-c660-4a20-b5cd-cbef325dd834,8dbbbbd7-25e8-4642-95e1-5216cb5ad050,2023-02-15 16:21:13,2023-02-15 19:21:13
006a5199-a35b-4abf-ae90-d3796f082d1c,d0d325a1-c660-4a20-b5cd-cbef325dd834,8dbbbbd7-25e8-4642-95e1-5216cb5ad050,2020-11-24 07:31:21,2020-11-24 12:31:21
78ad0d57-0892-4dae-9b27-468b2dfb6f90,d0d325a1-c660-4a20-b5cd-cbef325dd834,8dbbbbd7-25e8-4642-95e1-5216cb5ad050,2023-07-12 08:40:38,2023-07-12 10:40:38
95a5b914-5e17-4688-b740-9e3e3fe0c1b5,d0d325a1-c660-4a20-b5cd-cbef325dd834,8dbbbbd7-25e8-4642-95e1-5216cb5ad050,2022-09-10 17:35:57,2022-09-10 19:35:57
4dc04e3f-e4f5-4d45-ac0e-8363efad5fbe,d0d325a1-c660-4a20-b5cd-cbef325dd834,8dbbbbd7-25e8-4642-95e1-5216cb5ad050,2022-06-10 23:47:47,2022-06-11 01:47:47
6bce61c4-79b7-4649-83cc-7e1be3e86b68,d0d325a1-c660-4a20-b5cd-cbef325dd834,8dbbbbd7-25e8-4642-95e1-5216cb5ad050,2020-02-25 16:20:14,2020-02-25 20:20:14
1772c0e2-dff9-49cd-b480-32aa858693e2,d0d325a1-c660-4a20-b5cd-cbef325dd834,8dbbbbd7-25e8-4642-95e1-5216cb5ad050,2024-10-08 23:55:24,2024-10-09 04:55:24
91722717-3fcc-4aa4-859c-a6ae598b9a7b,d0d325a1-c660-4a20-b5cd-cbef325dd834,8dbbbbd7-25e8-4642-95e1-5216cb5ad050,2022-10-20 21:59:58,2022-10-21 00:59:58
5e0dbb05-5f0f-4da1-b533-f9fc94317676,d0d325a1-c660-4a20-b5cd-cbef325dd834,c2fb5c28-767a-4390-9967-0f3b27de0104,2023-10-30 13:49:32,2023-10-30 17:49:32
fc1b6173-72a2-47c7-89c5-2e544fa8e805,d0d325a1-c660-4a20-b5cd-cbef325dd834,c2fb5c28-767a-4390-9967-0f3b27de0104,2022-07-31 13:07:37,2022-07-31 17:07:37
8edf5cd9-7b18-48ea-af7f-c950bb460f60,d0d325a1-c660-4a20-b5cd-cbef325dd834,c2fb5c28-767a-4390-9967-0f3b27de0104,2022-12-22 07:19:05,2022-12-22 12:19:05
a615999c-d9c5-42b4-b322-6acfafa3225a,d0d325a1-c660-4a20-b5cd-cbef325dd834,c2fb5c28-767a-4390-9967-0f3b27de0104,2024-08-22 19:05:17,2024-08-22 22:05:17
3642d320-6775-4832-b423-0631aa996101,d0d325a1-c660-4a20-b5cd-cbef325dd834,c2fb5c28-767a-4390-9967-0f3b27de0104,2022-04-13 09:25:54,2022-04-13 10:25:54
9a67dfaa-f485-4a85-bcf2-ca1f2c84a048,d0d325a1-c660-4a20-b5cd-cbef325dd834,c2fb5c28-767a-4390-9967-0f3b27de0104,2022-07-20 18:48:04,2022-07-20 20:48:04
781b4249-8a51-4de3-8f2a-36bbfa167188,d0d325a1-c660-4a20-b5cd-cbef325dd834,319075ab-39c7-4368-b96f-7ff19359122e,2022-04-05 20:57:21,2022-04-05 23:57:21
75ed99c4-d94b-4e9e-b770-39ec3d1b3243,d0d325a1-c660-4a20-b5cd-cbef325dd834,319075ab-39c7-4368-b96f-7ff19359122e,2021-03-29 03:45:51,2021-03-29 04:45:51
0abeda4a-285e-4062-8b2d-b33349cb808e,d0d325a1-c660-4a20-b5cd-cbef325dd834,319075ab-39c7-4368-b96f-7ff19359122e,2020-01-13 23:22:59,2020-01-14 02:22:59
f0ad70b9-8d65-4e53-b6db-c3038e07ae40,d0d325a1-c660-4a20-b5cd-cbef325dd834,319075ab-39c7-4368-b96f-7ff19359122e,2021-05-21 10:34:11,2021-05-21 15:34:11
ac330551-a1a0-4412-be49-4eff10e074cb,d0d325a1-c660-4a20-b5cd-cbef325dd834,319075ab-39c7-4368-b96f-7ff19359122e,2022-03-28 03:59:08,2022-03-28 04:59:08
74854834-bdda-402e-84fc-3b2e856fd1bd,d0d325a1-c660-4a20-b5cd-cbef325dd834,5be21121-e369-4f5b-8858-5fef438457ca,2024-04-29 11:11:35,2024-04-29 15:11:35
5c461ba0-0a0c-42d5-8a9b-dfb390e04d07,d0d325a1-c660-4a20-b5cd-cbef325dd834,5be21121-e369-4f5b-8858-5fef438457ca,2024-01-25 23:10:38,2024-01-26 01:10:38
39b6a4f9-2162-4180-96d3-3c1396262e42,d0d325a1-c660-4a20-b5cd-cbef325dd834,5be21121-e369-4f5b-8858-5fef438457ca,2024-08-04 23:26:26,2024-08-05 04:26:26
3d870e3d-c967-4eb4-a2f8-36703df5d6fc,d0d325a1-c660-4a20-b5cd-cbef325dd834,5be21121-e369-4f5b-8858-5fef438457ca,2023-06-13 00:25:47,2023-06-13 03:25:47
c826c4fa-dc76-4989-82cd-bbcc9ac4d1e6,d0d325a1-c660-4a20-b5cd-cbef325dd834,5be21121-e369-4f5b-8858-5fef438457ca,2022-06-21 03:19:50,2022-06-21 05:19:50
cee0b49d-ceae-4e2f-9593-52c4fb0a9c10,d0d325a1-c660-4a20-b5cd-cbef325dd834,26b3cbeb-fd51-4a2c-929e-d5b6a4df6c7a,2021-05-21 10:37:42,2021-05-21 12:37:42
77548f32-5cdc-46e2-ba47-67cee4f53d87,d0d325a1-c660-4a20-b5cd-cbef325dd834,26b3cbeb-fd51-4a2c-929e-d5b6a4df6c7a,2021-08-19 06:10:46,2021-08-19 07:10:46
127f0e5c-4a6d-43f9-b414-fa5025864654,d0d325a1-c660-4a20-b5cd-cbef325dd834,26b3cbeb-fd51-4a2c-929e-d5b6a4df6c7a,2024-04-09 18:16:25,2024-04-09 21:16:25
35cd8cd0-8aa6-4bb2-ac1b-938e1e821bd1,d0d325a1-c660-4a20-b5cd-cbef325dd834,26b3cbeb-fd51-4a2c-929e-d5b6a4df6c7a,2024-09-13 22:56:38,2024-09-13 23:56:38
9d204f25-b4c2-41d9-9dde-28cee9db922e,d0d325a1-c660-4a20-b5cd-cbef325dd834,26b3cbeb-fd51-4a2c-929e-d5b6a4df6c7a,2023-02-09 10:49:01,2023-02-09 13:49:01
9aec79d5-6ef7-4162-86e3-81f07dafed6e,d0d325a1-c660-4a20-b5cd-cbef325dd834,26b3cbeb-fd51-4a2c-929e-d5b6a4df6c7a,2025-03-13 05:48:05,2025-03-13 06:48:05
4750ac67-ec6c-4752-98ef-19c6cb175fca,d0d325a1-c660-4a20-b5cd-cbef325dd834,26b3cbeb-fd51-4a2c-929e-d5b6a4df6c7a,2024-03-13 01:59:45,2024-03-13 04:59:45
5f063c07-9cfc-44e9-a1f4-7bf701ea2acb,d0d325a1-c660-4a20-b5cd-cbef325dd834,59e16685-2b96-40c4-80aa-e7925e66d7ce,2023-01-20 22:09:23,2023-01-20 23:09:23
ad71ee14-dac1-4784-8d0f-fe43eb136efe,d0d325a1-c660-4a20-b5cd-cbef325dd834,59e16685-2b96-40c4-80aa-e7925e66d7ce,2024-04-03 07:54:30,2024-04-03 12:54:30
3795273f-392a-4430-80fd-f7a427838bbd,d0d325a1-c660-4a20-b5cd-cbef325dd834,59e16685-2b96-40c4-80aa-e7925e66d7ce,2022-07-03 06:03:05,2022-07-03 11:03:05
a28ca1a9-bbd1-40d2-ae21-8bb5f5ce0926,d0d325a1-c660-4a20-b5cd-cbef325dd834,59e16685-2b96-40c4-80aa-e7925e66d7ce,2022-09-09 18:23:32,2022-09-09 21:23:32
3dc0e44e-95b0-4fa7-a2d2-4f9e935b5a7e,d0d325a1-c660-4a20-b5cd-cbef325dd834,59e16685-2b96-40c4-80aa-e7925e66d7ce,2020-02-06 04:54:44,2020-02-06 06:54:44
a1b1b84e-164a-4b31-9054-d6052add2e73,d0d325a1-c660-4a20-b5cd-cbef325dd834,59e16685-2b96-40c4-80aa-e7925e66d7ce,2022-09-02 17:45:11,2022-09-02 19:45:11
61a9a975-7c5f-403d-a512-cedbfe4b6e60,d0d325a1-c660-4a20-b5cd-cbef325dd834,59e16685-2b96-40c4-80aa-e7925e66d7ce,2025-04-03 07:45:53,2025-04-03 08:45:53
f437472e-754a-4083-ac6c-1bd51d5fc95e,d0d325a1-c660-4a20-b5cd-cbef325dd834,59e16685-2b96-40c4-80aa-e7925e66d7ce,2024-11-23 00:13:31,2024-11-23 02:13:31
7cf0c1c3-20af-4f6a-91c0-cbd141000f2c,d0d325a1-c660-4a20-b5cd-cbef325dd834,06622e7b-a318-4e15-bc27-0aa23f333e08,2025-03-29 22:12:44,2025-03-30 02:12:44
ce5a0abf-7b2d-499b-903a-0fee800439df,d0d325a1-c660-4a20-b5cd-cbef325dd834,06622e7b-a318-4e15-bc27-0aa23f333e08,2022-11-24 23:27:28,2022-11-25 03:27:28
a5d9010d-b9cd-4fb9-a7c5-5ca26b7412bc,d0d325a1-c660-4a20-b5cd-cbef325dd834,06622e7b-a318-4e15-bc27-0aa23f333e08,2025-03-03 01:01:54,2025-03-03 04:01:54
2e804923-72a5-4358-a0f7-c0a8fe94a40f,d0d325a1-c660-4a20-b5cd-cbef325dd834,06622e7b-a318-4e15-bc27-0aa23f333e08,2022-05-07 07:45:41,2022-05-07 12:45:41
e697c80c-fe13-49fc-ad23-853ee12d44ae,d0d325a1-c660-4a20-b5cd-cbef325dd834,06622e7b-a318-4e15-bc27-0aa23f333e08,2020-08-30 07:01:54,2020-08-30 11:01:54
43d2670b-8cf6-4242-b6b2-7e87d0c4967c,d0d325a1-c660-4a20-b5cd-cbef325dd834,d4898056-08ee-421c-b752-71fd25759772,2023-05-29 08:21:16,2023-05-29 11:21:16
acdd6168-ec90-466b-83d6-8c873f73a9d1,d0d325a1-c660-4a20-b5cd-cbef325dd834,d4898056-08ee-421c-b752-71fd25759772,2022-11-13 17:54:10,2022-11-13 18:54:10
69a37714-98df-4a3f-aa11-91b212988043,d0d325a1-c660-4a20-b5cd-cbef325dd834,d4898056-08ee-421c-b752-71fd25759772,2023-02-14 09:39:52,2023-02-14 12:39:52
c1c1e701-9e56-4459-84f3-1f6b35b370f7,d0d325a1-c660-4a20-b5cd-cbef325dd834,d4898056-08ee-421c-b752-71fd25759772,2020-06-08 17:48:44,2020-06-08 22:48:44
